Elapsed, Counts, T (Raw), T1 (C), P (Raw), P1 (mbar), P2 (mbar), Altitude (m), Dead Time (s), Dead Time Counts
795081.504000, -1, 8325276, 26.332264, 6778570, 1009.238411, 1009.238411, 101.142960, 0.000000, -1
795082.504000, -1, 8325214, 26.330207, 6778550, 1009.225885, 1009.225885, 101.249352, 0.000000, -1
795083.504000, -1, 8325162, 26.328482, 6778530, 1009.214116, 1009.214116, 101.349342, 0.000000, -1
795084.504000, -1, 8325100, 26.326425, 6778630, 1009.248587, 1009.248587, 101.055237, 0.000000, -1
795085.504000, -1, 8325022, 26.323838, 6778588, 1009.226235, 1009.226235, 101.245270, 0.000000, -1
795086.504000, -1, 8325046, 26.324634, 6778548, 1009.212386, 1009.212386, 101.363426, 0.000000, -1
795087.504000, -1, 8324898, 26.319724, 6778686, 1009.255229, 1009.255229, 100.997490, 0.000000, -1
795088.504000, -1, 8324898, 26.319724, 6778624, 1009.230948, 1009.230948, 101.204399, 0.000000, -1
795089.504000, -1, 8324866, 26.318663, 6778604, 1009.220693, 1009.220693, 101.291603, 0.000000, -1
795090.504000, -1, 8324824, 26.317269, 6778522, 1009.185400, 1009.185400, 101.592117, 0.000000, -1
795091.504000, -1, 8324758, 26.315080, 6778516, 1009.178055, 1009.178055, 101.654335, 0.000000, -1
795092.504000, -1, 8324788, 26.316075, 6778612, 1009.217922, 1009.217922, 101.314774, 0.000000, -1
795093.504000, -1, 8324574, 26.308976, 6778720, 1009.244019, 1009.244019, 101.091164, 0.000000, -1
795094.504000, -1, 8324628, 26.310767, 6778734, 1009.253589, 1009.253589, 101.009926, 0.000000, -1
795095.504000, -1, 8324532, 26.307582, 6778630, 1009.205594, 1009.205594, 101.418358, 0.000000, -1
795096.504000, -1, 8324462, 26.305260, 6778736, 1009.241807, 1009.241807, 101.109375, 0.000000, -1
795097.504000, -1, 8324402, 26.303269, 6778718, 1009.230216, 1009.230216, 101.207802, 0.000000, -1
795098.504000, -1, 8324342, 26.301279, 6778662, 1009.203744, 1009.203744, 101.433037, 0.000000, -1
795099.504000, -1, 8324306, 26.300085, 6778718, 1009.222949, 1009.222949, 101.269173, 0.000000, -1
795100.504000, -1, 8324226, 26.297431, 6778760, 1009.233341, 1009.233341, 101.180168, 0.000000, -1
795101.504000, -1, 8324112, 26.293649, 6778816, 1009.246642, 1009.246642, 101.066177, 0.000000, -1
795102.504000, -1, 8324164, 26.295374, 6778834, 1009.257627, 1009.257627, 100.972870, 0.000000, -1
795103.504000, -1, 8324068, 26.292189, 6778800, 1009.237045, 1009.237045, 101.147697, 0.000000, -1
795104.504000, -1, 8324050, 26.291592, 6778768, 1009.223152, 1009.223152, 101.265984, 0.000000, -1
795105.504000, -1, 8323928, 26.287545, 6778838, 1009.241329, 1009.241329, 101.110405, 0.000000, -1
795106.504000, -1, 8323932, 26.287677, 6778862, 1009.251030, 1009.251030, 101.027763, 0.000000, -1
795107.504000, -1, 8323882, 26.286019, 6778782, 1009.215917, 1009.215917, 101.326675, 0.000000, -1
795108.504000, -1, 8323810, 26.283630, 6778808, 1009.220648, 1009.220648, 101.285942, 0.000000, -1
795109.504000, -1, 8323768, 26.282237, 6778980, 1009.284824, 1009.284824, 100.738884, 0.000000, -1
795110.504000, -1, 8323786, 26.282834, 6778748, 1009.195336, 1009.195336, 101.501503, 0.000000, -1
795111.504000, -1, 8323680, 26.279317, 6778822, 1009.216290, 1009.216290, 101.322342, 0.000000, -1
795112.504000, -1, 8323600, 26.276663, 6778932, 1009.253309, 1009.253309, 101.006447, 0.000000, -1
795113.504000, -1, 8323528, 26.274275, 6778948, 1009.254124, 1009.254124, 100.999092, 0.000000, -1
795114.504000, -1, 8323446, 26.271554, 6778910, 1009.233036, 1009.233036, 101.178307, 0.000000, -1
795115.504000, -1, 8323492, 26.273080, 6778898, 1009.231819, 1009.231819, 101.188942, 0.000000, -1
795116.504000, -1, 8323392, 26.269763, 6778902, 1009.225816, 1009.225816, 101.239525, 0.000000, -1
795117.504000, -1, 8323406, 26.270227, 6779076, 1009.295012, 1009.295012, 100.650017, 0.000000, -1
795118.504000, -1, 8323318, 26.267308, 6779002, 1009.259372, 1009.259372, 100.953178, 0.000000, -1
795119.504000, -1, 8323258, 26.265318, 6778902, 1009.215672, 1009.215672, 101.325195, 0.000000, -1
795120.504000, -1, 8323208, 26.263659, 6778994, 1009.247912, 1009.247912, 101.050194, 0.000000, -1
795121.504000, -1, 8323154, 26.261867, 6778968, 1009.233643, 1009.233643, 101.171471, 0.000000, -1
795122.504000, -1, 8323116, 26.260607, 6779112, 1009.287154, 1009.287154, 100.715317, 0.000000, -1
795123.504000, -1, 8323056, 26.258616, 6778956, 1009.221526, 1009.221526, 101.274162, 0.000000, -1
795124.504000, -1, 8323018, 26.257356, 6778974, 1009.225697, 1009.225697, 101.238396, 0.000000, -1
795125.504000, -1, 8323018, 26.257356, 6778946, 1009.214733, 1009.214733, 101.331818, 0.000000, -1
795126.504000, -1, 8322902, 26.253507, 6779020, 1009.234928, 1009.234928, 101.159081, 0.000000, -1
795127.504000, -1, 8322892, 26.253176, 6779016, 1009.232605, 1009.232605, 101.178818, 0.000000, -1
795128.504000, -1, 8322832, 26.251185, 6778962, 1009.206918, 1009.206918, 101.397346, 0.000000, -1
795129.504000, -1, 8322802, 26.250190, 6779108, 1009.261816, 1009.261816, 100.929420, 0.000000, -1
795130.504000, -1, 8322698, 26.246740, 6779000, 1009.211653, 1009.211653, 101.356232, 0.000000, -1
795131.504000, -1, 8322740, 26.248133, 6779110, 1009.257905, 1009.257905, 100.962387, 0.000000, -1
795132.504000, -1, 8322756, 26.248664, 6779008, 1009.219177, 1009.219177, 101.292458, 0.000000, -1
795133.504000, -1, 8322648, 26.245081, 6778972, 1009.196904, 1009.196904, 101.481613, 0.000000, -1
795134.504000, -1, 8322520, 26.240835, 6778956, 1009.180949, 1009.180949, 101.616829, 0.000000, -1
795135.504000, -1, 8322512, 26.240569, 6779122, 1009.245343, 1009.245343, 101.068115, 0.000000, -1
795136.504000, -1, 8322478, 26.239441, 6779100, 1009.234154, 1009.234154, 101.163254, 0.000000, -1
795137.504000, -1, 8322420, 26.237517, 6779134, 1009.243076, 1009.243076, 101.086899, 0.000000, -1
795138.504000, -1, 8322368, 26.235792, 6779042, 1009.203117, 1009.203117, 101.427078, 0.000000, -1
795139.504000, -1, 8322306, 26.233735, 6779034, 1009.195291, 1009.195291, 101.493408, 0.000000, -1
795140.504000, -1, 8322258, 26.232143, 6779046, 1009.196355, 1009.196355, 101.484055, 0.000000, -1
795141.504000, -1, 8322260, 26.232209, 6779146, 1009.235662, 1009.235662, 101.149162, 0.000000, -1
795142.504000, -1, 8322296, 26.233403, 6779184, 1009.253267, 1009.253267, 100.999374, 0.000000, -1
795143.504000, -1, 8322182, 26.229622, 6779056, 1009.194517, 1009.194517, 101.499283, 0.000000, -1
795144.504000, -1, 8322160, 26.228892, 6779146, 1009.228091, 1009.228091, 101.213097, 0.000000, -1
795145.504000, -1, 8322132, 26.227963, 6779222, 1009.255729, 1009.255729, 100.977455, 0.000000, -1
795146.504000, -1, 8322100, 26.226901, 6779084, 1009.199273, 1009.199273, 101.458290, 0.000000, -1
795147.504000, -1, 8322044, 26.225043, 6779236, 1009.254548, 1009.254548, 100.987015, 0.000000, -1
795148.504000, -1, 8321966, 26.222456, 6779104, 1009.196959, 1009.196959, 101.477242, 0.000000, -1
795149.504000, -1, 8321892, 26.220001, 6779188, 1009.224246, 1009.224246, 101.244324, 0.000000, -1
795150.504000, -1, 8321912, 26.220664, 6779242, 1009.246904, 1009.246904, 101.051392, 0.000000, -1
795151.504000, -1, 8321898, 26.220200, 6779310, 1009.272469, 1009.272469, 100.833504, 0.000000, -1
795152.504000, -1, 8321836, 26.218143, 6779170, 1009.212959, 1009.212959, 101.340172, 0.000000, -1
795153.504000, -1, 8321880, 26.219603, 6779164, 1009.213941, 1009.213941, 101.332054, 0.000000, -1
795154.504000, -1, 8321810, 26.217280, 6779294, 1009.259542, 1009.259542, 100.943138, 0.000000, -1
795155.504000, -1, 8321706, 26.213830, 6779184, 1009.208599, 1009.208599, 101.376579, 0.000000, -1
795156.504000, -1, 8321610, 26.210646, 6779094, 1009.166093, 1009.166093, 101.738197, 0.000000, -1
795157.504000, -1, 8321710, 26.213963, 6779318, 1009.261367, 1009.261367, 100.927017, 0.000000, -1
795158.504000, -1, 8321608, 26.210579, 6779220, 1009.215274, 1009.215274, 101.319138, 0.000000, -1
795159.504000, -1, 8321556, 26.208854, 6779252, 1009.223867, 1009.223867, 101.245636, 0.000000, -1
795160.504000, -1, 8321604, 26.210446, 6779288, 1009.241596, 1009.241596, 101.094856, 0.000000, -1
795161.504000, -1, 8321494, 26.206797, 6779344, 1009.255193, 1009.255193, 100.978386, 0.000000, -1
795162.504000, -1, 8321456, 26.205537, 6779262, 1009.220211, 1009.220211, 101.276215, 0.000000, -1
795163.504000, -1, 8321490, 26.206665, 6779264, 1009.223568, 1009.223568, 101.247803, 0.000000, -1
795164.504000, -1, 8321470, 26.206001, 6779136, 1009.171938, 1009.171938, 101.687584, 0.000000, -1
795165.504000, -1, 8321400, 26.203679, 6779270, 1009.219103, 1009.219103, 101.285332, 0.000000, -1
795166.504000, -1, 8321298, 26.200295, 6779294, 1009.220777, 1009.220777, 101.270485, 0.000000, -1
795167.504000, -1, 8321296, 26.200229, 6779174, 1009.173643, 1009.173643, 101.672058, 0.000000, -1
795168.504000, -1, 8321392, 26.203413, 6779322, 1009.238857, 1009.238857, 101.116982, 0.000000, -1
795169.504000, -1, 8321304, 26.200494, 6779322, 1009.232194, 1009.232194, 101.173248, 0.000000, -1
795170.504000, -1, 8321222, 26.197774, 6779260, 1009.201711, 1009.201711, 101.432487, 0.000000, -1
795171.504000, -1, 8321208, 26.197309, 6779294, 1009.213963, 1009.213963, 101.328018, 0.000000, -1
795172.504000, -1, 8321200, 26.197044, 6779294, 1009.213358, 1009.213358, 101.333138, 0.000000, -1
795173.504000, -1, 8321154, 26.195518, 6779354, 1009.233366, 1009.233366, 101.162407, 0.000000, -1
795174.504000, -1, 8321078, 26.192997, 6779334, 1009.219782, 1009.219782, 101.277710, 0.000000, -1
795175.504000, -1, 8321168, 26.195982, 6779268, 1009.200755, 1009.200755, 101.440323, 0.000000, -1
795176.504000, -1, 8321098, 26.193660, 6779262, 1009.193106, 1009.193106, 101.505089, 0.000000, -1
795177.504000, -1, 8321054, 26.192200, 6779320, 1009.212483, 1009.212483, 101.339752, 0.000000, -1
795178.504000, -1, 8321014, 26.190873, 6779370, 1009.229030, 1009.229030, 101.198540, 0.000000, -1
795179.504000, -1, 8321040, 26.191736, 6779348, 1009.222386, 1009.222386, 101.255302, 0.000000, -1
795180.504000, -1, 8320990, 26.190077, 6779432, 1009.251487, 1009.251487, 101.007080, 0.000000, -1
795181.504000, -1, 8320962, 26.189148, 6779486, 1009.270509, 1009.270509, 100.844872, 0.000000, -1
795182.504000, -1, 8320994, 26.190210, 6779352, 1009.220469, 1009.220469, 101.271370, 0.000000, -1
795183.504000, -1, 8320944, 26.188551, 6779322, 1009.204938, 1009.204938, 101.403404, 0.000000, -1
795184.504000, -1, 8320884, 26.186561, 6779336, 1009.205876, 1009.205876, 101.395065, 0.000000, -1
795185.504000, -1, 8320882, 26.186494, 6779268, 1009.179102, 1009.179102, 101.623169, 0.000000, -1
795186.504000, -1, 8320864, 26.185897, 6779298, 1009.189485, 1009.189485, 101.534607, 0.000000, -1
795187.504000, -1, 8320812, 26.184172, 6779402, 1009.226265, 1009.226265, 101.220955, 0.000000, -1
795188.504000, -1, 8320794, 26.183575, 6779296, 1009.183402, 1009.183402, 101.586029, 0.000000, -1
795189.504000, -1, 8320788, 26.183376, 6779318, 1009.191561, 1009.191561, 101.516487, 0.000000, -1
795190.504000, -1, 8320768, 26.182712, 6779308, 1009.186131, 1009.186131, 101.562630, 0.000000, -1
795191.504000, -1, 8320704, 26.180589, 6779332, 1009.190682, 1009.190682, 101.523491, 0.000000, -1
795192.504000, -1, 8320646, 26.178665, 6779302, 1009.174545, 1009.174545, 101.660637, 0.000000, -1
795193.504000, -1, 8320688, 26.180058, 6779366, 1009.202782, 1009.202782, 101.420311, 0.000000, -1
795194.504000, -1, 8320634, 26.178267, 6779340, 1009.188514, 1009.188514, 101.541557, 0.000000, -1
795195.504000, -1, 8320672, 26.179528, 6779392, 1009.211750, 1009.211750, 101.343819, 0.000000, -1
795196.504000, -1, 8320652, 26.178864, 6779340, 1009.189877, 1009.189877, 101.530052, 0.000000, -1
795197.504000, -1, 8320588, 26.176741, 6779296, 1009.167805, 1009.167805, 101.717735, 0.000000, -1
795198.504000, -1, 8320590, 26.176807, 6779412, 1009.213371, 1009.213371, 101.329529, 0.000000, -1
795199.504000, -1, 8320512, 26.174220, 6779302, 1009.164400, 1009.164400, 101.746307, 0.000000, -1
795200.504000, -1, 8320576, 26.176343, 6779464, 1009.232669, 1009.232669, 101.165039, 0.000000, -1
795201.504000, -1, 8320476, 26.173025, 6779546, 1009.257201, 1009.257201, 100.955475, 0.000000, -1
795202.504000, -1, 8320504, 26.173954, 6779516, 1009.247576, 1009.247576, 101.037636, 0.000000, -1
795203.504000, -1, 8320538, 26.175082, 6779406, 1009.207085, 1009.207085, 101.382790, 0.000000, -1
795204.504000, -1, 8320398, 26.170438, 6779442, 1009.210579, 1009.210579, 101.352219, 0.000000, -1
795205.504000, -1, 8320422, 26.171234, 6779352, 1009.177161, 1009.177161, 101.637070, 0.000000, -1
795206.504000, -1, 8320504, 26.173954, 6779558, 1009.264019, 1009.264019, 100.897552, 0.000000, -1
795207.504000, -1, 8320394, 26.170305, 6779398, 1009.193050, 1009.193050, 101.501534, 0.000000, -1
795208.504000, -1, 8320374, 26.169642, 6779422, 1009.200932, 1009.200932, 101.434273, 0.000000, -1
795209.504000, -1, 8320424, 26.171300, 6779374, 1009.185925, 1009.185925, 101.562408, 0.000000, -1
795210.504000, -1, 8320352, 26.168912, 6779494, 1009.227454, 1009.227454, 101.208191, 0.000000, -1
795211.504000, -1, 8320380, 26.169841, 6779356, 1009.175547, 1009.175547, 101.650574, 0.000000, -1
795212.504000, -1, 8320354, 26.168978, 6779496, 1009.228388, 1009.228388, 101.200241, 0.000000, -1
795213.504000, -1, 8320392, 26.170239, 6779410, 1009.197597, 1009.197597, 101.462791, 0.000000, -1
795214.504000, -1, 8320362, 26.169243, 6779504, 1009.232126, 1009.232126, 101.168449, 0.000000, -1
795215.504000, -1, 8320290, 26.166855, 6779484, 1009.218844, 1009.218844, 101.281189, 0.000000, -1
795216.504000, -1, 8320408, 26.170769, 6779388, 1009.190195, 1009.190195, 101.525940, 0.000000, -1
795217.504000, -1, 8320278, 26.166457, 6779438, 1009.199927, 1009.199927, 101.442284, 0.000000, -1
795218.504000, -1, 8320278, 26.166457, 6779480, 1009.216370, 1009.216370, 101.302200, 0.000000, -1
795219.504000, -1, 8320278, 26.166457, 6779432, 1009.197578, 1009.197578, 101.462296, 0.000000, -1
795220.504000, -1, 8320290, 26.166855, 6779404, 1009.187525, 1009.187525, 101.548012, 0.000000, -1
795221.504000, -1, 8320236, 26.165063, 6779486, 1009.215539, 1009.215539, 101.309036, 0.000000, -1
795222.504000, -1, 8320278, 26.166457, 6779348, 1009.164692, 1009.164692, 101.742470, 0.000000, -1
795223.504000, -1, 8320250, 26.165528, 6779522, 1009.230692, 1009.230692, 101.180016, 0.000000, -1
795224.504000, -1, 8320230, 26.164864, 6779408, 1009.184548, 1009.184548, 101.573036, 0.000000, -1
795225.504000, -1, 8320246, 26.165395, 6779392, 1009.179495, 1009.179495, 101.616173, 0.000000, -1
795226.504000, -1, 8320230, 26.164864, 6779432, 1009.193944, 1009.193944, 101.492981, 0.000000, -1
795227.504000, -1, 8320224, 26.164665, 6779574, 1009.249081, 1009.249081, 101.023209, 0.000000, -1
795228.504000, -1, 8320168, 26.162808, 6779530, 1009.227615, 1009.227615, 101.205765, 0.000000, -1
795229.504000, -1, 8320304, 26.167319, 6779520, 1009.233998, 1009.233998, 101.152161, 0.000000, -1
795230.504000, -1, 8320212, 26.164267, 6779548, 1009.237994, 1009.237994, 101.117599, 0.000000, -1
795231.504000, -1, 8320166, 26.162741, 6779470, 1009.203974, 1009.203974, 101.407158, 0.000000, -1
795232.504000, -1, 8320164, 26.162675, 6779450, 1009.195993, 1009.195993, 101.475143, 0.000000, -1
795233.504000, -1, 8320198, 26.163803, 6779502, 1009.218925, 1009.218925, 101.279968, 0.000000, -1
795234.504000, -1, 8320170, 26.162874, 6779456, 1009.198796, 1009.198796, 101.451294, 0.000000, -1
795235.504000, -1, 8320186, 26.163405, 6779554, 1009.238374, 1009.238374, 101.114212, 0.000000, -1
795236.504000, -1, 8320204, 26.164002, 6779568, 1009.245218, 1009.245218, 101.056007, 0.000000, -1
795237.504000, -1, 8320096, 26.160419, 6779410, 1009.175185, 1009.175185, 101.652031, 0.000000, -1
795238.504000, -1, 8320158, 26.162476, 6779516, 1009.221377, 1009.221377, 101.258850, 0.000000, -1
795239.504000, -1, 8320138, 26.161812, 6779612, 1009.257446, 1009.257446, 100.951462, 0.000000, -1
795240.504000, -1, 8320174, 26.163007, 6779494, 1009.213976, 1009.213976, 101.321999, 0.000000, -1
795241.504000, -1, 8320134, 26.161680, 6779516, 1009.219560, 1009.219560, 101.274193, 0.000000, -1
795242.504000, -1, 8320136, 26.161746, 6779342, 1009.151592, 1009.151592, 101.853271, 0.000000, -1
795243.504000, -1, 8320096, 26.160419, 6779494, 1009.208070, 1009.208070, 101.371864, 0.000000, -1
795244.504000, -1, 8320116, 26.161082, 6779516, 1009.218197, 1009.218197, 101.285706, 0.000000, -1
795245.504000, -1, 8320174, 26.163007, 6779580, 1009.247644, 1009.247644, 101.035164, 0.000000, -1
795246.504000, -1, 8320194, 26.163670, 6779556, 1009.239763, 1009.239763, 101.102425, 0.000000, -1
795247.504000, -1, 8320144, 26.162011, 6779542, 1009.230496, 1009.230496, 101.181084, 0.000000, -1
795248.504000, -1, 8320158, 26.162476, 6779482, 1009.208067, 1009.208067, 101.372246, 0.000000, -1
795249.504000, -1, 8320144, 26.162011, 6779584, 1009.246939, 1009.246939, 101.041008, 0.000000, -1
795250.504000, -1, 8320130, 26.161547, 6779532, 1009.225521, 1009.225521, 101.223389, 0.000000, -1
795251.504000, -1, 8320144, 26.162011, 6779550, 1009.233628, 1009.233628, 101.154404, 0.000000, -1
795252.504000, -1, 8320148, 26.162144, 6779522, 1009.222969, 1009.222969, 101.245232, 0.000000, -1
795253.504000, -1, 8320146, 26.162078, 6779374, 1009.164877, 1009.164877, 101.740143, 0.000000, -1
795254.504000, -1, 8320086, 26.160087, 6779498, 1009.208879, 1009.208879, 101.364922, 0.000000, -1
795255.504000, -1, 8320168, 26.162808, 6779374, 1009.166543, 1009.166543, 101.726074, 0.000000, -1
795256.504000, -1, 8320106, 26.160751, 6779460, 1009.195517, 1009.195517, 101.478874, 0.000000, -1
795257.504000, -1, 8320126, 26.161414, 6779470, 1009.200946, 1009.200946, 101.432732, 0.000000, -1
795258.504000, -1, 8320132, 26.161613, 6779432, 1009.186523, 1009.186523, 101.555641, 0.000000, -1
795259.504000, -1, 8320120, 26.161215, 6779534, 1009.225547, 1009.225547, 101.223114, 0.000000, -1
795260.504000, -1, 8320184, 26.163338, 6779424, 1009.187329, 1009.187329, 101.549072, 0.000000, -1
795261.504000, -1, 8320156, 26.162409, 6779580, 1009.246281, 1009.246281, 101.046677, 0.000000, -1
795262.504000, -1, 8320116, 26.161082, 6779584, 1009.244819, 1009.244819, 101.058907, 0.000000, -1
795263.504000, -1, 8320164, 26.162675, 6779458, 1009.199125, 1009.199125, 101.448463, 0.000000, -1
795264.504000, -1, 8320142, 26.161945, 6779526, 1009.224081, 1009.224081, 101.235725, 0.000000, -1
795265.504000, -1, 8320194, 26.163670, 6779474, 1009.207661, 1009.207661, 101.375916, 0.000000, -1
795266.504000, -1, 8320238, 26.165130, 6779412, 1009.186719, 1009.186719, 101.554573, 0.000000, -1
795267.504000, -1, 8320172, 26.162940, 6779444, 1009.194250, 1009.194250, 101.490044, 0.000000, -1
795268.504000, -1, 8320112, 26.160950, 6779422, 1009.181094, 1009.181094, 101.601776, 0.000000, -1
795269.504000, -1, 8320242, 26.165262, 6779382, 1009.175277, 1009.175277, 101.652084, 0.000000, -1
795270.504000, -1, 8320196, 26.163736, 6779450, 1009.198416, 1009.198416, 101.454681, 0.000000, -1
795271.504000, -1, 8320204, 26.164002, 6779432, 1009.191975, 1009.191975, 101.509605, 0.000000, -1
795272.504000, -1, 8320198, 26.163803, 6779460, 1009.202482, 1009.202482, 101.420052, 0.000000, -1
795273.504000, -1, 8320196, 26.163736, 6779428, 1009.189803, 1009.189803, 101.528061, 0.000000, -1
795274.504000, -1, 8320262, 26.165926, 6779458, 1009.206545, 1009.206545, 101.385803, 0.000000, -1
795275.504000, -1, 8320266, 26.166059, 6779460, 1009.207631, 1009.207631, 101.376579, 0.000000, -1
795276.504000, -1, 8320244, 26.165329, 6779554, 1009.242766, 1009.242766, 101.077126, 0.000000, -1
795277.504000, -1, 8320270, 26.166191, 6779484, 1009.217330, 1009.217330, 101.293976, 0.000000, -1
